Ward,Old Ward,Borough,WardName,1  Total;2001/02,1  Total;2002/03,1  Total;2003/04,1  Total;2004/05,1  Total;2005/06,1  Total;2006/07,1  Total;2007/08,1  Total;2008/09,1  Total;2009/10,1  Total;2010/11,1  Total;2011/12,1  Total;2012/13,1  Total;2013/14,1  Total;2014/15,2  Violence Against The Person;2001/02,2  Violence Against The Person;2002/03,2  Violence Against The Person;2003/04,2  Violence Against The Person;2004/05,2  Violence Against The Person;2005/06,2  Violence Against The Person;2006/07,2  Violence Against The Person;2007/08,2  Violence Against The Person;2008/09,2  Violence Against The Person;2009/10,2  Violence Against The Person;2010/11,2  Violence Against The Person;2011/12,2  Violence Against The Person;2012/13,2  Violence Against The Person;2013/14,2  Violence Against The Person;2014/15,3  Sexual Offences;2001/02,3  Sexual Offences;2002/03,3  Sexual Offences;2003/04,3  Sexual Offences;2004/05,3  Sexual Offences;2005/06,3  Sexual Offences;2006/07,3  Sexual Offences;2007/08,3  Sexual Offences;2008/09,3  Sexual Offences;2009/10,3  Sexual Offences;2010/11,3  Sexual Offences;2011/12,3  Sexual Offences;2012/13,3  Sexual Offences;2013/14,3  Sexual Offences;2014/15,4  Robbery;2001/02,4  Robbery;2002/03,4  Robbery;2003/04,4  Robbery;2004/05,4  Robbery;2005/06,4  Robbery;2006/07,4  Robbery;2007/08,4  Robbery;2008/09,4  Robbery;2009/10,4  Robbery;2010/11,4  Robbery;2011/12,4  Robbery;2012/13,4  Robbery;2013/14,4  Robbery;2014/15,5  Burglary;2001/02,5  Burglary;2002/03,5  Burglary;2003/04,5  Burglary;2004/05,5  Burglary;2005/06,5  Burglary;2006/07,5  Burglary;2007/08,5  Burglary;2008/09,5  Burglary;2009/10,5  Burglary;2010/11,5  Burglary;2011/12,5  Burglary;2012/13,5  Burglary;2013/14,5  Burglary;2014/15,6  Theft And Handling;2001/02,6  Theft And Handling;2002/03,6  Theft And Handling;2003/04,6  Theft And Handling;2004/05,6  Theft And Handling;2005/06,6  Theft And Handling;2006/07,6  Theft And Handling;2007/08,6  Theft And Handling;2008/09,6  Theft And Handling;2009/10,6  Theft And Handling;2010/11,6  Theft And Handling;2011/12,6  Theft And Handling;2012/13,6  Theft And Handling;2013/14,6  Theft And Handling;2014/15,7  Fraud Or Forgery*;2001/02,7  Fraud Or Forgery*;2002/03,7  Fraud Or Forgery*;2003/04,7  Fraud Or Forgery*;2004/05,7  Fraud Or Forgery*;2005/06,7  Fraud Or Forgery*;2006/07,7  Fraud Or Forgery*;2007/08,7  Fraud Or Forgery*;2008/09,7  Fraud Or Forgery*;2009/10,7  Fraud Or Forgery*;2010/11,7  Fraud Or Forgery*;2011/12,7  Fraud Or Forgery*;2012/13,7  Fraud Or Forgery*;2013/14,7  Fraud Or Forgery*;2014/15,8  Criminal Damage;2001/02,8  Criminal Damage;2002/03,8  Criminal Damage;2003/04,8  Criminal Damage;2004/05,8  Criminal Damage;2005/06,8  Criminal Damage;2006/07,8  Criminal Damage;2007/08,8  Criminal Damage;2008/09,8  Criminal Damage;2009/10,8  Criminal Damage;2010/11,8  Criminal Damage;2011/12,8  Criminal Damage;2012/13,8  Criminal Damage;2013/14,8  Criminal Damage;2014/15,9  Drugs;2001/02,9  Drugs;2002/03,9  Drugs;2003/04,9  Drugs;2004/05,9  Drugs;2005/06,9  Drugs;2006/07,9  Drugs;2007/08,9  Drugs;2008/09,9  Drugs;2009/10,9  Drugs;2010/11,9  Drugs;2011/12,9  Drugs;2012/13,9  Drugs;2013/14,9  Drugs;2014/15,10  Other Notifiable Offences;2001/02,10  Other Notifiable Offences;2002/03,10  Other Notifiable Offences;2003/04,10  Other Notifiable Offences;2004/05,10  Other Notifiable Offences;2005/06,10  Other Notifiable Offences;2006/07,10  Other Notifiable Offences;2007/08,10  Other Notifiable Offences;2008/09,10  Other Notifiable Offences;2009/10,10  Other Notifiable Offences;2010/11,10  Other Notifiable Offences;2011/12,10  Other Notifiable Offences;2012/13,10  Other Notifiable Offences;2013/14,10  Other Notifiable Offences;2014/15,Population;2001,Population;2002,Population;2003,Population;2004,Population;2005,Population;2006,Population;2007,Population;2008,Population;2009,Population;2010,Population;2011,Population;2012,Population;2013
E05000040,15,Barking and Dagenham,Valence,81.17872869,74.69580892,83.13646079,87.29802513,86.46658485,97.25464044,89.32701839,76.19047619,79.91997473,73.5926305,81.90954774,72.6,70.94459944,68.25428458,16.82285198,19.15277152,18.33727078,19.86086176,25.88419056,26.56441036,23.90131072,20.88744589,19.37453933,20.26612078,17.28643216,15.3,17.03866082,18.73256277,0.451620187,0.788643533,1.349983125,1.009874327,0.557848935,2.000666889,1.10144289,0.757575758,1.158260503,1.023541453,1.105527638,1.3,1.793543244,2.590673575,2.258100937,2.365930599,2.249971875,2.244165171,3.123954033,3.334444815,1.762308624,2.164502165,3.369485101,4.196519959,4.72361809,3.7,1.693901953,1.893184536,13.20989048,11.94231636,9.449881876,12.67953321,9.037152739,11.00366789,10.24341888,9.74025974,14.32031168,11.46366428,15.1758794,17.1,17.73614986,11.5583898,23.14553461,18.13880126,23.73720328,26.2567325,24.43378333,23.89685451,25.22304219,19.6969697,21.37517111,19.44728762,25.22613065,19.3,22.81785572,21.9210841,3.274246359,2.027940514,5.512431095,5.273788151,2.342965525,3.556741136,3.41447296,2.705627706,3.158892282,1.125895599,3.618090452,4.1,0.199282583,0.099641291,20.32290843,17.46282109,19.68725391,18.4021544,18.18587526,21.56274314,18.17380769,13.41991342,12.53027272,10.84953941,10.85427136,8.4,6.576325229,7.174172977,1.016145422,2.591257323,2.024974688,1.122082585,1.78511659,4.334778259,4.405771561,5.735930736,4,4,2,2,2,3,1,0,1,0,1,1,1.10144289,1.082251082,1.052964094,1.125895599,1.507537688,1.2,0.797130331,1.693901953,8857,8876,8889,8912,8963,8997,9079,9240,9497,9770,9950,10000,10036
E05000041,16,Barking and Dagenham,Village,111.04307,124.2989701,142.9153925,120.012215,115.1195784,133.6163331,129.7633373,128.6249753,129.5157571,89.40428318,99.9078341,99.17050691,85.76944291,90.8255194,20.51439069,26.10380341,30.17329256,29.51954397,32.73206323,30.1192642,28.88086643,28.70388637,37.47117602,25.53072103,21.10599078,21.29032258,25.0965251,30.24453024,0.918554807,1.121647803,1.936799185,0.916123779,2.128090799,1.010713564,1.704773365,1.282304202,1.152959262,0.935191247,1.382488479,1.198156682,1.470858614,2.114359257,2.551541131,2.95707148,3.975535168,2.544788274,2.229428456,2.728926622,3.108704372,4.044190176,3.554957725,2.899092864,4.976958525,4.423963134,2.298216584,3.861003861,13.47213717,12.94993372,13.65953109,17.50814332,10.84312931,14.25106125,11.53229041,14.8944565,20.17678709,11.12877583,15.57603687,17.23502304,10.38793896,10.47986762,35.82363748,36.9124095,38.1243629,31.14820847,34.04945278,41.84354154,44.62494986,40.34326297,32.47501922,24.40849154,29.95391705,29.76958525,28.5898143,26.29159772,3.470095938,4.690527174,6.829765545,5.496742671,4.15484394,11.52213463,11.6325712,10.25843362,9.704073789,7.949125596,7.741935484,6.175115207,0.27578599,0,30.51643192,31.8140104,40.57084608,29.21416938,26.04377787,28.09783707,21.35980746,21.20733873,17.19830899,11.31581408,11.52073733,10.41474654,9.468652326,10.38793896,2.551541131,6.627918833,6.116207951,1.934039088,1.925415484,2.728926622,5.8162856,6.806076149,5,4,6,7,5,6,1,1,2,2,1,1,1.103088648,1.085026632,2.498078401,1.215748621,1.843317972,1.843317972,3.033645891,1.930501931,9798,9807,9810,9824,9868,9894,9972,10138,10408,10693,10850,10850,10878
E05000042,17,Barking and Dagenham,Whalebone,109.2280665,92.57154665,96.43410853,97.29394753,114.4268368,119.042728,98.91902917,102.298966,106.9680955,93.22276237,86.47887324,76.01851852,79.72413793,72.36781609,15.70734732,14.98088646,19.74160207,18.9010535,23.56451945,23.41824158,21.31348154,21.88535288,24.85809356,19.54055857,14.92957746,16.85185185,19.40229885,21.33333333,1.446729358,0.826531666,1.240310078,0.619706672,1.029018317,0.410846343,1.325718948,1.204698323,0.880798591,0.47659899,0.469483568,0.555555556,1.195402299,1.931034483,4.75353932,2.582911458,2.687338501,4.23466226,3.910269603,3.903040263,2.549459515,2.509788174,3.131728323,4.003431513,3.004694836,2.685185185,1.83908046,2.850574713,15.08732045,10.74491166,11.1627907,12.60070233,14.3033546,14.89317995,11.0136651,14.85794599,17.5181053,14.96520827,16.61971831,16.75925926,16.55172414,12.4137931,41.85181358,32.85463374,32.24806202,31.39847139,40.74912533,31.84059162,31.10340608,28.51119366,30.43648463,26.40358402,29.95305164,25.27777778,26.75862069,23.90804598,8.887051772,9.711747081,8.682170543,10.32844454,9.261164849,21.15858669,11.52355701,12.54894087,10.47171658,8.960061005,7.699530516,4.074074074,0.367816092,0.091954023,19.73752196,16.8405827,15.81395349,16.31894237,17.90491871,16.53656532,13.665103,15.05872904,14.58211,12.20093413,8.262910798,5.833333333,8.091954023,6.436781609,1.343391547,2.686227916,4.237726098,1.859120017,2.984153118,5.751848809,5.608810932,4.919184821,4,4,4,3,4,2,0,1,1,1,1,1,0.815827045,0.803132216,1.565864161,2.382994948,1.971830986,1.018518519,1.563218391,0.91954023,9677,9679,9675,9682,9718,9736,9806,9961,10218,10491,10650,10800,10875
E05000043,18,Barnet,Brunswick Park,69.78774852,67.90247834,83.94648829,77.73359841,66.45321485,60.55497925,55.3057554,53.73950649,55.52779513,51.91290442,55.56231003,54.67065868,49.91353092,49.37682629,8.933369156,12.29095305,10.43478261,12.19350563,12.61108207,11.28112033,10.08478931,8.903586874,11.43035603,8.611145282,7.294832827,9.041916168,8.229471048,12.52310812,0.470177324,0.402982067,0.668896321,0.331345262,0.522739153,0.518672199,0.385405961,0.381582295,0.874453467,0.799606348,0.85106383,0.538922156,0.894507723,1.133043115,2.082213864,1.410437236,2.474916388,2.783300199,2.940407737,2.074688797,1.605858171,1.589926227,1.998750781,2.644851765,2.006079027,1.25748503,1.729381597,0.715606178,12.29177861,11.28349788,10.63545151,10.13916501,11.43491898,9.725103734,11.43371017,9.348766217,11.11805122,9.41075163,15.01519757,14.13173653,13.0001789,12.10567118,21.69532509,17.93270199,27.75919732,25.57985421,23.3925771,18.54253112,17.15056526,17.6163826,16.92692067,17.52983147,17.6899696,18.44311377,18.30759139,14.66992665,10.20956475,8.999932836,15.05016722,12.45858184,5.684788291,7.455912863,4.753340185,4.89697278,3.560274828,4.18255628,4.680851064,3.592814371,0.059633848,0.119267696,13.16496507,13.63422661,15.11705686,11.46454606,8.102456874,9.206431535,7.579650565,7.568048843,6.058713304,6.827408045,5.714285714,4.610778443,4.293637068,4.711074006,0.403009135,1.477600913,1.404682274,2.385685885,1.698902248,1.620850622,2.119732785,2.734673111,3,2,2,3,3,2,1,0,0,0,0,0,0.19270298,0.69956754,0.687070581,0.369049084,0.486322188,0.239520958,0.417436937,0.954141571,14888,14889,14950,15090,15304,15424,15568,15724,16010,16258,16450,16700,16769
E05000044,19,Barnet,Burnt Oak,88.28084667,107.5572079,101.8453929,114.1555361,94.82758621,94.97408702,78.83965118,69.61138989,75.67044355,66.79665738,63.89041096,60.75268817,62.06082712,68.49755941,24.84512132,23.46003461,23.01984907,32.6426164,27.87967718,25.49114138,24.55953017,21.41440075,19.64356887,19.1086351,16.76712329,16.82795699,19.5247546,28.42890093,0.838926174,0.705083007,1.331726806,1.810011235,1.100513573,1.205254911,1.423740879,1.050297584,1.195695496,0.668523677,0.98630137,1.075268817,1.984659121,1.609183071,2.516778523,4.16639959,4.058595979,4.805891899,4.463193935,3.434976498,4.152577564,2.2172949,3.644024369,2.562674095,5.095890411,3.709677419,2.360135171,2.360135171,9.292720702,7.820011538,8.878178705,8.488328548,8.070432869,9.943353019,9.788218544,6.768584432,8.540682116,7.019498607,6.739726027,7.903225806,9.923295607,6.865847771,23.87712958,41.15120826,37.66884393,35.13918362,31.48691612,29.76979631,19.39846948,19.48885518,20.61151284,18.49582173,17.69863014,16.39784946,14.85812369,16.25274902,2.516778523,2.115249022,2.853700298,2.309324679,2.567865004,2.952874533,1.008483123,1.750495974,2.505266754,2.339832869,2.246575342,2.580645161,0.053639436,0.268197179,21.9411461,24.87020063,20.86371996,25.58981401,16.26314502,16.15041581,13.28824821,11.02812464,12.35552013,11.42061281,9.315068493,7.47311828,7.831357614,8.743228021,1.871450697,2.371642843,2.346375801,2.49656722,2.139887503,4.7607569,4.745802931,4.551289532,6,4,4,4,4,3,1,1,1,1,1,1,0.474580293,1.342046913,0.967943973,0.891364903,1.424657534,0.806451613,1.340985893,1.287346457,15496,15601,15769,16022,16356,16594,16857,17138,17563,17950,18250,18600,18643
E05000045,20,Barnet,Childs Hill,119.024557,124.5387978,129.0976681,141.6022683,136.3810148,126.6130339,117.737981,105.8885384,106.4979163,105.3003534,99.60199005,98.32923833,84.84012416,90.45671774,18.51746339,18.61837997,21.85423003,24.62889865,25.17887378,21.00318557,20.57349963,19.40063091,18.93296291,18.77839475,16.0199005,16.36363636,17.58880623,23.20539981,0.797675346,0.567633536,0.450602681,0.945127036,0.764651264,1.079855299,0.58629144,0.736067298,1.337654988,0.757193337,0.995024876,0.687960688,1.083904025,1.527319308,5.526750613,5.619572004,5.069280162,4.169678101,5.297940903,3.833486313,4.637032299,4.626708728,4.836137264,3.432609793,4.427860697,4.766584767,3.4980539,2.414149874,20.11281408,18.27779985,18.08043258,18.62456218,18.1877765,18.14156903,23.1851615,17.92849632,18.98441117,21.20141343,19.80099502,15.33169533,13.20392176,15.27319308,46.60703094,52.50610206,57.17021516,64.82459554,63.79376263,60.14794018,48.60889031,43.53312303,40.8499254,40.48460374,39.55223881,38.18181818,39.51322856,35.96590629,11.68024614,9.99035023,9.350005633,9.117696114,4.478671692,3.239565898,2.61166187,5.047318612,4.733240726,5.754669359,6.019900498,11.6953317,0.246341824,0.09853673,13.21862002,15.78021229,14.30663512,15.62239395,15.67535092,16.08984396,12.84511246,9.831756046,10.75268817,9.08632004,7.960199005,6.977886978,5.56732522,6.454155787,1.652327503,2.157007436,1.858736059,2.668593985,2.348571741,2.105717834,2.984756423,2.839116719,5,5,4,3,3,4,1,1,1,1,1,1,1.705575099,1.945320715,1.337654988,1.110550227,0.845771144,0.884520885,1.23170912,1.280977484,17551,17617,17754,17987,18309,18521,18762,19020,19437,19810,20100,20350,20297
E05000046,21,Barnet,Colindale,93.27086882,114.0467992,114.3213469,107.1841229,95.42769925,93.10816979,75.94369802,75.90966123,69.63686298,76.62082515,71.25364431,62.65984655,54.08542247,58.91364903,20.37194776,23.96177359,26.05140996,27.25480867,21.63381777,22.10341005,19.83365323,20.01254705,19.34696369,18.87241769,15.80174927,12.89002558,15.78458682,20.84493965,0.922771153,1.194575223,1.177856302,0.951539455,1.061782467,1.173632392,0.831733845,0.690087829,0.915471468,1.428826576,0.699708455,0.869565217,0.882079851,0.928505107,4.400908575,4.356686108,4.572853877,6.117039353,3.981684252,2.216861185,2.175303903,2.070263488,2.502288679,2.917187593,3.556851312,2.710997442,1.903435469,1.439182916,9.937535491,11.8754831,9.699993071,6.660776184,9.688765014,9.193453739,7.677543186,9.347553325,7.262740311,9.049234982,9.096209913,9.104859335,7.938718663,5.942432683,25.55366269,40.61555759,36.72140234,32.55624278,33.77795474,27.05874682,19.7696737,20.07528231,18.06530363,22.38494969,22.97376093,17.59590793,15.55246054,16.75951718,1.987507098,4.426955239,3.879997229,4.553795963,3.517154423,5.802960162,4.158669226,5.708908407,4.150137321,5.000893017,3.965014577,8.797953964,0.185701021,0.092850511,26.26348666,24.10231185,26.25926696,23.65255216,16.19218263,17.86529308,12.60396673,10.91593476,10.13121758,9.823182711,8.163265306,6.956521739,5.756731662,8.542246982,2.839295855,2.7404961,5.127139195,4.485828859,4.910743911,6.911390754,7.677543186,5.959849435,6,6,6,3,5,3,1,1,1,1,1,1,1.215611004,1.12923463,1.342691486,1.071619932,1.049562682,0.971867008,1.39275766,1.253481894,14088,14231,14433,14713,15069,15337,15630,15940,16385,16797,17150,19550,21540
E05000047,22,Barnet,Coppetts,99.44376611,103.545908,114.6326817,112.7463863,100.386349,88.96367793,75.54249265,74.89230769,81.22559327,81.79947074,77.05202312,83.6,80.5785124,75.58539945,16.55134988,16.17904813,19.01648095,19.7109067,19.1242756,15.93853188,13.75773873,16.24615385,16.64163412,13.40782123,13.35260116,12.57142857,14.80716253,17.73415978,0.949667616,0.808952407,0.73396944,0.591327201,1.094655505,1.27000254,0.875492465,0.738461538,1.441874437,0.705674802,0.578034682,0.685714286,1.147842057,1.147842057,4.409171076,3.64028583,3.202775739,4.533508541,2.768834514,3.556007112,3.501969858,2.646153846,4.085310904,3.998823875,4.393063584,2.857142857,2.295684114,1.60697888,13.15967983,12.2691115,11.81023554,12.22076216,12.81390856,10.66802134,10.6935151,10.64615385,11.53499549,14.4075272,14.85549133,15.02857143,11.42102847,8.494031221,34.662868,33.97600108,41.10228865,39.09329829,38.82807469,33.27406655,28.01575886,27.81538462,30.27936317,30.5792414,27.6300578,34.62857143,39.48576676,35.98484848,11.19251119,14.22407982,18.88303196,18.13403417,9.272376046,9.334518669,6.0033769,2.892307692,2.883748874,4.292855043,5.953757225,8.685714286,0.057392103,0.057392103,16.41568308,19.88674666,16.21405218,14.717477,14.03734707,12.31902464,9.818022638,10.09230769,9.252027636,8.938547486,6.531791908,5.257142857,7.346189164,7.575757576,1.15316782,1.752730214,2.668979782,2.562417871,1.867353509,1.90500381,1.813520105,3.015384615,4,5,3,3,3,2,1,1,1,1,1,1,1.063097993,0.8,0.660859117,0.882093502,0.693641618,0.4,1.033057851,1.320018365,14742,14834,14987,15220,15530,15748,15991,16250,16645,17005,17300,17500,17424
E05000048,23,Barnet,East Barnet,61.36582238,61.85899503,80.26885543,88.38497713,81.5543909,61.06431853,65.77608142,64.77373558,60.7028754,56.9938536,58.64197531,56.8902439,45.711851,44.00754763,8.656620712,11.28813778,13.44277128,18.68195581,17.51246325,13.59111792,16.7302799,13.11953353,11.33872079,11.0510958,11.04938272,9.512195122,10.89536795,14.48657861,0.128246233,0.258014578,0.775544497,0.450943761,0.511312796,0.510464523,0.381679389,0.190138167,0.814383261,0.434593655,0.432098765,0.670731707,0.730415728,0.365207864,1.218339211,1.032058311,2.391262199,3.349867938,2.620478077,1.595201633,1.781170483,1.140829002,2.317860051,1.924629043,1.728395062,1.829268293,1.095623592,1.095623592,9.490221225,7.224408179,9.952821043,9.405398441,10.03451361,9.954058193,8.20610687,10.52097858,13.09277705,11.48568945,14.25925926,15.67073171,9.799744354,10.34755615,22.37896762,23.8018448,30.11697796,32.46795078,29.78397034,21.69474222,24.55470738,25.35175561,19.41990854,18.06667908,19.69135802,18.1097561,14.12137075,10.53016008,5.258095543,5.160291556,6.850643056,8.825613606,2.940048575,1.595201633,1.399491094,1.901381671,2.819018981,1.800459428,2.530864198,2.804878049,0.060867977,0,13.46585444,11.93317422,15.38163252,13.39947175,15.40329797,9.698825932,9.987277354,9.570287742,6.640355823,7.698516173,6.111111111,5.12195122,4.38249437,4.565098302,0.448861815,0.903051022,0.775544497,1.352831283,2.30090758,1.91424196,1.844783715,2.408416783,4,4,3,3,4,2,0,0,1,0,0,1,0.890585242,0.570414501,0.50115893,0.682932886,0.308641975,0.243902439,1.034755615,0.486943819,15595,15503,15473,15523,15646,15672,15720,15778,15963,16107,16200,16400,16429
E05000049,24,Barnet,East Finchley,84.73313465,86.76480564,95.41855586,91.66610704,80.85162831,83.98154252,59.13908151,66.88724536,61.08380673,56.97916011,65.04672897,58.58024691,44.08681712,47.53977063,11.98862097,15.53490265,12.85781958,14.63971526,13.72952179,11.79960448,10.40167474,11.28843908,9.829578094,9.192218095,10.28037383,9.012345679,8.447404119,11.77703786,0.406393931,0.814056034,0.067672735,0.805855886,0.795914307,0.725115359,0.981290069,0.324380433,1.021254867,0.566643581,0.809968847,0.617283951,0.30829942,1.109877913,4.131671634,2.510006105,2.90992759,2.686186287,2.918352457,3.823335531,3.009289546,2.011158687,1.659539159,1.951772335,5.669781931,3.395061728,2.158095943,1.603156986,12.05635329,12.27867852,12.51945591,11.55060103,13.6631956,14.04087014,10.27083606,9.407032568,11.42528882,10.64030725,9.53271028,11.2962963,8.694043655,9.6806018,31.83419128,32.15521335,39.2501861,34.45033913,33.42840088,36.98088332,22.96218762,28.7401064,24.38245995,21.0287729,24.5482866,21.66666667,18.06634604,18.06634604,4.876727174,5.494878231,8.729782771,8.528641461,2.255090535,2.373104812,0.850451393,1.9462826,1.59571073,4.470188252,5.046728972,4.259259259,0.061659884,0,18.15226226,16.6203107,17.05352913,16.78866429,12.8009551,12.19512195,8.504513934,10.25042169,8.680666369,6.359000189,6.355140187,5.555555556,4.254532001,3.391293624,0.677323219,0.814056034,1.421127428,1.544557115,0.862240499,1.516150297,1.504644773,1.9462826,2,2,2,2,1,1,1,1,1,1,0,1,0.65419338,0.9731413,0.382970575,0.881445571,0.747663551,1.172839506,0.678258725,0.616598841,14764,14741,14777,14891,15077,15170,15286,15414,15667,15883,16050,16200,16218
E05000050,25,Barnet,Edgware,107.1665561,107.936087,106.9472851,121.0894128,114.0926641,106.0287081,88.85941645,83.71860552,85.77559779,96.70608108,90.5952381,81.88235294,66.63518857,71.35690256,18.57996019,15.18265597,17.08781421,22.14094442,19.36936937,16.45933014,16.92560313,14.68199425,15.20539546,16.89189189,13.51190476,13.47058824,12.21743493,17.82447028,0.928998009,0.928197308,0.3958567,0.783750245,0.579150579,0.765550239,0.757862827,0.374859428,1.042305334,1.206563707,1.488095238,1,1.23944992,1.180428496,4.379562044,4.37578731,5.278089332,4.76781399,3.217503218,2.93460925,3.663003663,2.686492565,2.82035561,3.921332046,3.095238095,3.764705882,1.947707018,2.360856991,13.33775713,9.679771929,12.53546216,12.34406636,12.35521236,10.46251994,10.79954528,11.24578283,12.38503985,14.11679537,12.85714286,10.41176471,9.207342265,7.672785221,37.55806238,42.8959756,43.41228475,47.09032722,50.32175032,48.99521531,37.51420993,36.04898163,34.21213979,37.76544402,37.61904762,35.52941176,32.4027622,33.347105,11.28069011,14.45335809,8.576895164,12.86656652,11.13256113,6.124401914,2.399898952,4.623266275,7.234825261,7.299710425,7.678571429,8.647058824,0.295107124,0.11804285,18.97810219,18.56394616,16.88988586,17.96094311,13.8996139,17.35247209,11.62056334,9.059102836,8.828939301,10.43677606,9.464285714,6.117647059,5.548013929,5.784099628,1.393497014,1.392295962,1.913307383,1.894063092,2.702702703,2.105263158,4.168245548,3.561164563,3,4,4,2,3,2,1,0,1,1,1,1,1.010483769,1.43696114,1.164929491,0.844594595,0.833333333,0.882352941,0.767278522,1.35749277,15070,15083,15157,15311,15540,15675,15834,16006,16310,16576,16800,17000,16943
